title,label,label_score
daftar susunan pemain pss sleman vs persipura jayapura liga 1 tim pemain asing,non-clickbait,1
warek ui indonesia butuh perubahan mendasar sistem pendidikan dasar menengah,non-clickbait,1
najwa shihab urgensi revisi uu kpk baleg dpr disentil icw kpk bahayakan politisi,non-clickbait,1
hujan turun dumai bppt penanganan karhutla sistemik,non-clickbait,1
apartemen berkonsep co living dibangun pondok cabe,non-clickbait,1
postingan ceria istri imam nahrawi suami tersangka kpk update status sendu,clickbait,0
ardi bakrie pamer istri didik anak nia ramadhani ajari etika maaf ga pinter,clickbait,0
kementan 514 investor tertarik tanam modal sektor perkebunan,non-clickbait,1
banding ditolak jaksa tunggu reaksi ratna sarumpaet,clickbait,0
gempa 60 guncang tuban jawa timur siang jogja solo bali,clickbait,0
melaney ricardo sang miliki jasa perdamaiannya erza syarief,clickbait,0
agensi kim tae hee umumkan sang artis melahirkan bayi perempuan,non-clickbait,1
cut meyriska roger danuarta buka suara perihal kehamilan sang artis,clickbait,0
bi pangkas suku bunga acuan 25 bps 525 persen,non-clickbait,1
menpora imam nahrawi mundur pengamat sarankan jokowi menteri,non-clickbait,1
gempa bumi 56 sr guncang tuban,non-clickbait,1
breaking news gempa 56 guncang tuban jawa timur berpotensi tsunami,clickbait,0
spesifikasi harga realme 5 pro ponsel 4 kamera harga rp 2 jutaan,non-clickbait,1
musuhan raffi ahmad jessica iskandar disinggung ayu ting ting,clickbait,0
bebby fey diskakmat hotman paris bahas youtuber terdiam diperingati vanessa angel,clickbait,0
bpk rekomendasikan koni satuan kemenpora,non-clickbait,1
muridnya patah kaki guru morowali viral rela jemput  gendong terlambat sekolah,clickbait,0
buya syafii maarif kpk suci wajib dibela diperkuat,non-clickbait,1
dewan pengawas potensi munculnya matahari kembar kpk,clickbait,0
bmkg catat gempa 56 guncang tuban jawa timur siang berpotensi tsunami,non-clickbait,1
gofood kuasai 75 persen pangsa pasar indonesia,clickbait,0
rsud kabupaten pangandaran buka lowongan non pns formasi  dokter umum fisioterapis,non-clickbait,1
pangkal toyota pasarkan corolla altis gazoo racing indonesia,clickbait,0
gandeng mustika ratu djarum foundation resmikan smk beauty and spa kudus,non-clickbait,1
jelang pernikahan rafly da3 ega noviantika da2 jalani pemotretan prewedding intip foto fotonya,clickbait,0
diduga sakit hati bule sebarkan foto tidur dinar candy,clickbait,0
dilaporkan kompolnas polda jatim nggak,clickbait,0
polda jatim gelar diskusi pembinaan mahasiswa papua sepakati poin pemersatu,clickbait,0
kesedihan siti nurhaliza viral instagram anak bayi usia 4 sakit kanker otak,clickbait,0
link streaming persija jakarta vs bali united stefano cugurra hadapi mantan timnya,non-clickbait,1
foto foto warung mbok yem gunung lawu jual pecel ketinggian 3150 mdpl,clickbait,0
kota tempati lahan perusahaan sukanto tanoto april group,clickbait,0
pujasera rest area jagorawi kompak tabung lpg pink,non-clickbait,1
salat zuhur imam nahrawi kenang menpora,clickbait,0
gubernur jabar 17 penghargaan perhubungan nasional tingkat provinsi tahun 2019,non-clickbait,1
menpora imam nahrawi tersangka tanggapan roy suryo cerita perselisihannya nahrawi,clickbait,0
gunung semeru terbakar pendaki diimbau ranu kumbolo,non-clickbait,1
api kebakaran gunung merbabu padam petugas btngmb pantau pakai drone,non-clickbait,1
zodiak besok   ramalan zodiak jumat 20 september 2019 capricorn hati hati gemini istirahat,clickbait,0
asisten pribadi olla ramlan perlakuan sang artis mobilnya ditabrak driver ojol,clickbait,0
perhatian sebentar tilang elektronik berlaku jalan tol,non-clickbait,1
liga primer hubungan konfrontasi arab saudi qatar sepak bola ,clickbait,0
eks menpora penetapan tersangka imam nahrawi,clickbait,0
tanggapan ruben onsu barbie kumalasari pamer lesung pipi,clickbait,0
gojek pt aia financial sediakan solusi asuransi pengguna mitra,clickbait,0
xpander diskon rp 15 juta menjelang peluncuran varian,non-clickbait,1
mencicipi nasi pecel warung mbok yem warung makan puncak gunung lawu,non-clickbait,1
amerika serikat oleskan heroin gusi bayinya sulit tidur,clickbait,0
dirjen pas imbau jajarannya lakukan pengecekan hepatitis,clickbait,0
link live streaming tv online indosiar persija vs bali united liga 1 2019 akses,non-clickbait,1
ppsdm kebtke gelar pelatihan dasar cpns,clickbait,0
bantah hoax bj habibie donorkan untuknya thareq kemal habibie buka penutup kananya,clickbait,0
atalia praratya apresiasi program pencanangan aksi gerakan indonesia bersih,non-clickbait,1
download mp3 lagu liar   camila cabello lengkap lirik video klipnya,non-clickbait,1
hati hati berfoto pose jari sidik jarimu dicuri,clickbait,0
ramalan zodiak jumat 20 september 2019 gemini religius taurus kejutan,clickbait,0
pb hmi gandeng acyf bangun kerjasama bidang kepemudaan kebudayaan,non-clickbait,1
mimpi disuruh telan cincin wanita kaget dapati benda perut bangun tidur,clickbait,0
julio banuelos the jak mania lupakan teco,clickbait,0
marcell darwin pacaran fasty nabila mantan kekasih jovial da lopez intip foto fotonya,clickbait,0
terungkap penyebab tiri bunuh anaknya bogor beralibi anak jatuh motor,clickbait,0
berita persib   robert alberts penyebab gagal raih poin penuh,non-clickbait,1
gofood klaim pimpin pasar layanan pesan makanan asia tenggara,non-clickbait,1
anastasia kaget ditodong pistol pacarnya dilamar,clickbait,0
ramalan zodiak cinta besok jumat 20 september 2019 capricorn percaya gemini kesal,clickbait,0
fakta pesawat rimbun air hilang papua angkut 4 awak beras 17 ton pencarian diperluas,clickbait,0
beda unggahan istri imam nahrawi  suami tersangka kpk ceria sendu,clickbait,0
timnas 16 indonesia semprot bima sakti menang,clickbait,0
jokowi konsultasi buya syafii tentukan menteri kabinet jilid ll,non-clickbait,1
persija julio banuelos dibandingkan teco,clickbait,0
video link streaming pss sleman vs persipura jayapura liga 1 2019 vidiocom akses,clickbait,0
jadwal motogp spanyol 2019 sirkuit aragon live trans 7 tantangan trek lurus quartararo,non-clickbait,1
kenaikan cukai dinilai memancing pertumbuhan rokok ilegal,non-clickbait,1
peringatan bmkg besok jumat 20 september 2019 waspada kebakaran hutan lahan kabut asap,non-clickbait,1
kemenpora imam nahrawi masjid,clickbait,0
imam nahrawi resmi tersangka iwan fals unggah foto bareng melenggang pengawalan,clickbait,0
belasan pria sumedang dirawat rs menegak kopi penambah stamina,clickbait,0
hasbi ajak masyarakat kawal kinerja pimpinan kpk,clickbait,0
tersenyum diserahkan kejaksaan kriss hatta pantengin aja persidangan,clickbait,0
politisi pks khawatir pasal penghinaan presiden rkhup,clickbait,0
kppg fraksi partai golkar gelar seminar pendidikan generasi muda,clickbait,0
imam nahrawi tersangka iwan fals unggah kenangan bertemu pesawat terbang,clickbait,0
liburan malaysia simak itinerary penang 3 2 malam,clickbait,0
polda metro tangkap komplotan curanmor,clickbait,0
komnas ham nilai kesalahan paradigma pelanggaran ham berat buku rkuhp,non-clickbait,1
prediksi skor badak lampung fc vs kalteng putra liga 1 tuan rumah pemain pilar,non-clickbait,1
shandy aulia hamil pilates bikin akun instagram sang bayi,non-clickbait,1
raffi ahmad nagita slavina mendadak didatangi mantan asisten merry curhat batal menikah,clickbait,0
terjebak api karhutla kaltim sepasang orangutan ditemukan mengenaskan pohon,clickbait,0
itinerary beijing 4 3 malam nikmati keindahan taman kekaisaran summer palace,clickbait,0
wings citilink batal terbang bandara malikussaleh aceh utara,clickbait,0
prediksi susunan pemain pss vs persipura liga 1 2019 yevhen bokhashvili absen,clickbait,0
7 gunung indonesia mengalami kebakaran tahun 2019,clickbait,0
harga spesifikasi oppo a9 2020 ponsel 4 kamera harga rp 4 juta,clickbait,0
jokowi cari pengganti imam nahrawi menpora,non-clickbait,1
merry mantan asisten raffi ahmad klarifikasi dikabarkan bu dendy,clickbait,0
rapat komisi sahkan anggaran mitra,clickbait,0
menpora tersangka kpk jokowi hati hati anggaran,non-clickbait,1
bolos 9 terima gaji pemkab pidie ancam pecat dokter spesialis rsud pijay,clickbait,0
kriss hatta diserahkan kejaksaan jalani sidang penganiayaan,clickbait,0
kpk tetapkan menpora imam nahrawi tersangka sang istri permintaan maaf,clickbait,0
komisi iii setujui ruu kuhp disahkan paripurna,clickbait,0
hasil china open 2019 tommy sugiarto takluk tangan kento momota,non-clickbait,1
geger nikita mirzani selesai elza syarief gandeng melaney ricardo bisnis bareng,clickbait,0
pimpinan komisi dpr prihatin menpora tersangka,clickbait,0
imam nahrawi temui jokowi serahkan surat pengunduran menpora,non-clickbait,1
imam nahrawi mengundurkan menpora jokowi dipertimbangkan diganti plt,non-clickbait,1
dilaporkan dianggap menipu manajemen artis baim ,clickbait,0
sekolah jepang pandan college buka beasiswa pelajar sd indonesia,clickbait,0
kevin van kippersluis ezechiel berseteru rekan duetnya persib,clickbait,0
uu kpk hasil revisi penggeledahan penyadapan penyitaan seizin dewan pengawas kpk,clickbait,0
staf imam nahrawi akui uang sekjen koni rp 2 juta dipakai ngopi bareng 2 anak menpora,clickbait,0
pimpinan kpk diharapkan tunjukkan kelasnya berantas korupsi,clickbait,0
dirjen pas 59 persen 17400 napi lapas rutan dki positif hepatitis,non-clickbait,1
parahnya kebakaran hutan kalimantan tertangkap satelit nasa daratan tertutup asap,clickbait,0
pertamina ep cepu menghemat rp 124 miliar tuntaskan turn around cpp gundih,non-clickbait,1
ramalan zodiak besok jumat 20 september aries sibuk hitung kekayaan cancer paksa,clickbait,0
ramalan zodiak kamis 19 september 2019 cancer konflik sagitarius naksir,clickbait,0
bertemu jokowi menpora imam nahrawi nyatakan mundur kabinet,clickbait,0
tersangka kpk imam nahrawi mundur menpora,clickbait,0
kakek nenek surabaya ditangkap polisi pakai narkoba kamar mandi,clickbait,0
pengamat jaminan presiden titipkan dewan pengawas kpk,clickbait,0
kabut asap kemenhub keluarkan surat edaran keselamatan penerbangan,clickbait,0
shafa harris dikabarkan bertengkar bastian steel pamer foto mesra pesan,clickbait,0
pesawat rimbun air hilang kontak papua ditemukan,non-clickbait,1
kabut asap selimuti riau anggota dprd  serius masyarakat gugat pemerintah,clickbait,0
manajer operasional pt jtj tersangka kecelakaan tol cipularang,non-clickbait,1
istri imam nahrawi shobibah singgung nikmat tuhan suami tersangka tutup kolom komen,clickbait,0
darius sinathrya rahasianya kompak 13 tahun jalani rumah tangga,clickbait,0
kpk periksa ketua fraksi golkar markus mekeng,clickbait,0
kabut asap tebal sb bintang rizki tujuan karimun kandas tanjung ungka,clickbait,0
berdamai elza syarief melaney ricardo ikon kosmetik impornya,clickbait,0
prediksi psm makassar vs tira persikabo liga 1 2019 amido balde absen ferdinand starter,clickbait,0
lucinta luna keguguran habis jumpalitan gurun sahara periksa usg dokter temukan keanehan,clickbait,0
pemerintah pulangkan 331 kontainer sampah plastik impor,clickbait,0
mengenal tanoto foundation organisasi filantropi sukanto tanoto didirikan sang istri,clickbait,0
imbas gibran rakabuming bertemu wali kota solo kaesang pangarep disindir tv,clickbait,0
sejarah juventus 1 pemain italia liga champions,clickbait,0
aplikasinya hilang playstore penjelasan bukalapak,clickbait,0
reaksi unik vicky prasetyo sahila hisyam dipandangi cowok jelang lamaran,clickbait,0
jelang laga seto nurdiantoro perbedaan pss sleman persipura jayapura,clickbait,0
pakar hukum tujuan revisi uu kpk,clickbait,0
prediksi susunan pemain persija vs bali united liga 1 2019 adu ketajaman simic spasojevic,clickbait,0
46 wna taiwan china ditangkap terkait penipuan online,non-clickbait,1
penjajakan bisnis pengusaha ri asean bidik nilai transaksi rp 1 triliun,clickbait,0
peranan imam nahrawi ditetapkan kpk tersangka dugaan dana hibah koni,clickbait,0
berseteru barbie kumalasari dipuji sang kelakuannya dinilai berubah dewasa,clickbait,0
iman nahrawi keluarga terpukul dengar penetapan tersangka lapor presiden,clickbait,0
video   kevin van kippersluis mengamuk bench peluangnya disambar ezechiel ndouassel,clickbait,0
film the santri bikin 3 ustadz terkenal bereaksi reaksi ustadz yusuf mansur uas  buya yahya,clickbait,0
puncak kemarau lampung diprediksi september 2019,non-clickbait,1
penyiapan lokasi kota ri kalimantan timur belajar bandara soekarno hatta jakarta,clickbait,0
prediksi skor pss vs persipura liga 1 2019 tekad elang jawa hentikan performa ciamik tim tamu,clickbait,0
pesawat delay 11 jam gara gara pilot kehilangan paspor,clickbait,0
korpri kota bogor bantu bangun masjid donggala,clickbait,0
cerita merry jakarta pernikahannya batal ditawari raffi ahmad gaji,clickbait,0
robert rene alberts komentari ezechiel gagal sepakan penalti,clickbait,0
sopir truk pesta sabu garasi trailer kalianak surabaya diciduk polisi,clickbait,0
upaya banding ratna sarumpaet ditolak,non-clickbait,1
tersangka kpk terungkap segini harta kekayaan imam nahrawi  besaran gaji menteri,clickbait,0
kementerian sekretariat negara ri buka kesempatan magang mahasiswa d3 s1,non-clickbait,1
mantan pacar hadir persidangan perdana jefri nichol tersenyum alhamdullilah,clickbait,0
prediksi badak lampung fc vs kalteng putra liga 1 2019 gomes  andalkan kolektivitas tim,clickbait,0
dukung kementan bulog bangun gudang serap kedelai petani,clickbait,0
jelang persija vs bali united liga 1 2019 spasojevic laga berjalan mudah,clickbait,0
prediksi skor persija vs bali united liga 1 2019 macan kemayoran gentar hadapi serdadu tridatu,non-clickbait,1
penanganan karhutla riau pertamina dukung bnpb,non-clickbait,1
iran arab saudi tegang kuwait gelar latihan perang,clickbait,0
prediksi hasil china open 2019 ginting fajarrian greysiaapriyani unggul kertas,clickbait,0
bmkg peringatan gelombang tinggi capai 4 meter berlaku sabtu 21 agustus 2019,non-clickbait,1
klhs calon ibukota selesai november,clickbait,0
gadis 17 tahun hamil 5 digilir pacar 6 buruh gundang batako,clickbait,0
target membangun 10 pabrik gula tercapai,clickbait,0
sarkofagus berusia ribuan tahun tersimpan kediaman wayan sudiarjana,clickbait,0
kekeringan kementan upayakan mitigasi,clickbait,0
potret akrab teuku rassya sambungnya nourah sheivirah terpaut usia 7 tahun,clickbait,0
gubernur khofifah inden mobil esemka dipakai pribadi,clickbait,0
emas antam ditransaksikan murah rp 5000 gram,clickbait,0
pkb hormati proses hukum penetapan tersangka menpora imam nahrawi,non-clickbait,1
izin ojk fintech lending tokomodal optimistis potensi bisnis,clickbait,0
wisatawan malaysia tewas tenggelam digulung ombak diamond beach,clickbait,0
pilar timnas 16 indonesia puncakki daftar top scorer kualifikasi piala asia 16 2020,non-clickbait,1
rapat paripurna dpr sahkan uu kpk bola tangan presiden jokowi,clickbait,0
supir bus rosalia ditetapkan tersangka kecelakaan tewaskan 8,non-clickbait,1
live streaming tvri china open 2019 tommy sugiarto vs kento momota akses,non-clickbait,1
pagi panglima tni marsekal hadi tjahjanto ziarah makam soeharto astana giri bangun,clickbait,0
prakiraan cuaca bmkg maluku kamis 19 september 2019 ambon hujan siang malam,non-clickbait,1
profil sukanto tanoto konglomerat lahan hti kawasan calon kota ri,clickbait,0
arab saudi puing puing senjata membuktikan iran serangan kilang minyak,clickbait,0
kalap tusuk temannya tewas aap sujud kaki tua korban,clickbait,0
tersangka kpk imam nahrawi pasrahkan nasibnya presiden,clickbait,0
breaking news  penumpang driver ojek online kupang dikeroyok pemuda mabuk miras,clickbait,0
catatan real madrid kalah psg liga champions semalam zidane khawatir timnya,clickbait,0
habibie berharap generasi penerus bangsa berpikir out of the box,non-clickbait,1
lowongan bank indonesia seleksi pcpm 34 catat jadwal pengumuman administrasi,clickbait,0
imam nahrawi tersangka korupsi awali karier aktivis mahasiswa menteri usia muda,non-clickbait,1
klasemen liga champions matchday 1 psg bayern munchen puncak liverpool real madrid keok,non-clickbait,1
tni au datangkan pesawat bantuan atasi karhutla riau,non-clickbait,1
tolak portugal anak ajaib barcelona pilih timnas spanyol,non-clickbait,1
pengamat dpr jinak pasca hengkangnya fadli fahri kursi kepemimpinan,clickbait,0
persoalkan pimpinan sidang perdana mpr bahas pembentukan fraksi diwarnai interupsi,non-clickbait,1
sri mulyani perbedaan apbn era jokowi presiden soeharto,clickbait,0
prihatin sikap anarkis cinta laura himbau demo,non-clickbait,1
